learning_seed,n_samples_per_state,template_seed,target_src,target_dst,target_feature,present_n_admissible_edges,absent_n_admissible_edges,baseline_safe_present,baseline_safe_absent,baseline_safe_present_minus_absent,safe_gain_present,safe_gain_absent,safe_gain_present_minus_absent,risky_drop_present,risky_drop_absent,risky_drop_present_minus_absent,present_H1,absent_H1,present_H2,absent_H2,present_H3,absent_H3,present_H4,absent_H4,present_pass_all,absent_pass_all,present_resistance_risky_terminal,absent_resistance_risky_terminal,present_only_h3,absent_only_h3,both_pass_h3,both_fail_h3,disagreement_h3,baseline_safe_midpoint,safe_gain_midpoint,risky_drop_midpoint,abs_baseline_safe_gap,abs_safe_gain_gap,abs_risky_drop_gap,pair_h3_outcome
7,600,2000,benign_assessed,clarify,edge__benign_assessed__clarify,42,41,0.5027777777777778,0.4777777777777778,0.0249999999999999,0.2277777777777777,0.2819444444444444,-0.0541666666666666,0.2972222222222222,0.3305555555555556,-0.0333333333333333,True,True,True,True,True,True,True,True,True,True,0.0083333333333333,0.0069444444444444,False,False,True,False,False,0.4902777777777778,0.25486111111111104,0.3138888888888889,0.024999999999999967,0.054166666666666696,0.03333333333333338,both_pass
7,600,2001,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.2944444444444444,0.3305555555555555,-0.036111111111111,0.3277777777777778,0.2708333333333333,0.0569444444444444,0.2902777777777778,0.2763888888888888,0.0138888888888889,True,True,True,True,True,True,True,True,True,True,0.0041666666666666,0.0111111111111111,False,False,True,False,False,0.31249999999999994,0.29930555555555555,0.2833333333333333,0.036111111111111094,0.056944444444444464,0.013888888888889006,both_pass
7,600,2002,benign_assessed,clarify,edge__benign_assessed__clarify,42,41,0.2958333333333333,0.3208333333333333,-0.025,0.3305555555555555,0.2972222222222222,0.0333333333333333,0.2916666666666667,0.2847222222222222,0.0069444444444444,True,True,True,True,True,True,True,True,True,True,0.0069444444444444,0.0138888888888888,False,False,True,False,False,0.3083333333333333,0.3138888888888889,0.2881944444444444,0.025000000000000022,0.03333333333333327,0.006944444444444475,both_pass
7,600,2003,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.2958333333333333,0.3569444444444444,-0.0611111111111111,0.3166666666666667,0.2333333333333333,0.0833333333333333,0.2833333333333333,0.2402777777777777,0.0430555555555555,True,True,True,True,True,True,True,True,True,True,0.0041666666666666,0.0125,False,False,True,False,False,0.32638888888888884,0.275,0.2618055555555555,0.061111111111111116,0.0833333333333334,0.043055555555555625,both_pass
7,600,2004,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3208333333333333,0.3402777777777778,-0.0194444444444444,0.2625,0.2333333333333332,0.0291666666666667,0.2611111111111111,0.2236111111111111,0.0375,True,True,True,True,True,True,True,True,True,True,0.0041666666666666,0.0111111111111111,False,False,True,False,False,0.33055555555555555,0.24791666666666662,0.2423611111111111,0.019444444444444486,0.029166666666666813,0.03750000000000003,both_pass
7,600,2005,benign_assessed,clarify,edge__benign_assessed__clarify,42,41,0.2666666666666666,0.3041666666666667,-0.0375,0.3361111111111111,0.2944444444444444,0.0416666666666666,0.2972222222222222,0.2888888888888888,0.0083333333333333,True,True,True,True,True,True,True,True,True,True,0.0125,0.0111111111111111,False,False,True,False,False,0.28541666666666665,0.31527777777777777,0.2930555555555555,0.03750000000000009,0.041666666666666685,0.008333333333333415,both_pass
7,600,2006,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.2666666666666666,0.2916666666666667,-0.025,0.2347222222222222,0.2097222222222222,0.025,0.3319444444444444,0.3041666666666667,0.0277777777777777,True,True,True,True,True,True,True,True,True,True,0.0083333333333333,0.0208333333333333,False,False,True,False,False,0.2791666666666667,0.2222222222222222,0.31805555555555554,0.025000000000000078,0.024999999999999994,0.02777777777777768,both_pass
7,600,2007,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3083333333333333,0.3791666666666666,-0.0708333333333333,0.2763888888888888,0.2041666666666666,0.0722222222222221,0.2777777777777778,0.2444444444444444,0.0333333333333333,True,True,True,True,True,True,True,True,True,True,0.0041666666666666,0.0097222222222222,False,False,True,False,False,0.34374999999999994,0.2402777777777777,0.26111111111111107,0.0708333333333333,0.07222222222222219,0.03333333333333338,both_pass
7,600,2008,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3430555555555555,0.3583333333333333,-0.0152777777777777,0.2875000000000001,0.2555555555555555,0.0319444444444446,0.2708333333333333,0.2430555555555555,0.0277777777777777,True,True,True,True,True,True,True,True,True,True,0.0013888888888888,0.0097222222222222,False,False,True,False,False,0.3506944444444444,0.2715277777777778,0.2569444444444444,0.015277777777777779,0.03194444444444461,0.027777777777777818,both_pass
7,600,2009,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3,0.3125,-0.0125,0.2930555555555555,0.2680555555555555,0.025,0.2749999999999999,0.2805555555555555,-0.0055555555555555,True,True,True,True,True,True,True,True,True,True,0.0083333333333333,0.0097222222222222,False,False,True,False,False,0.30625,0.2805555555555555,0.2777777777777777,0.012500000000000011,0.025000000000000022,0.005555555555555591,both_pass
7,600,2010,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.2930555555555555,0.3555555555555555,-0.0625,0.3138888888888888,0.2333333333333333,0.0805555555555554,0.2791666666666667,0.2458333333333333,0.0333333333333333,True,True,True,True,True,True,True,True,True,True,0.0041666666666666,0.0097222222222222,False,False,True,False,False,0.3243055555555555,0.273611111111111,0.26249999999999996,0.0625,0.08055555555555546,0.03333333333333338,both_pass
7,600,2011,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.3569444444444444,0.3541666666666667,0.0027777777777777,0.3236111111111111,0.3361111111111111,-0.0124999999999999,0.2875,0.2875,0.0,True,True,True,True,True,True,True,True,True,True,0.0138888888888888,0.0138888888888888,False,False,True,False,False,0.3555555555555555,0.3298611111111111,0.2875,0.0027777777777777124,0.012499999999999956,0.0,both_pass
7,600,2012,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3597222222222222,0.3708333333333333,-0.0111111111111111,0.3291666666666666,0.3180555555555555,0.0111111111111111,0.2875,0.2916666666666667,-0.0041666666666667,True,True,True,True,True,True,True,True,True,True,0.0138888888888888,0.0138888888888888,False,False,True,False,False,0.36527777777777776,0.32361111111111107,0.2895833333333333,0.011111111111111072,0.011111111111111127,0.004166666666666707,both_pass
7,600,2013,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.2930555555555555,0.3555555555555555,-0.0625,0.3138888888888888,0.2333333333333333,0.0805555555555554,0.2791666666666667,0.2458333333333333,0.0333333333333333,True,True,True,True,True,True,True,True,True,True,0.0041666666666666,0.0097222222222222,False,False,True,False,False,0.3243055555555555,0.273611111111111,0.26249999999999996,0.0625,0.08055555555555546,0.03333333333333338,both_pass
7,600,2014,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.2944444444444444,0.3305555555555555,-0.036111111111111,0.3277777777777778,0.2749999999999999,0.0527777777777778,0.2902777777777778,0.2777777777777777,0.0125,True,True,True,True,True,True,True,True,True,True,0.0041666666666666,0.0097222222222222,False,False,True,False,False,0.31249999999999994,0.3013888888888888,0.28402777777777777,0.036111111111111094,0.05277777777777787,0.012500000000000122,both_pass
7,600,2015,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.2944444444444444,0.3305555555555555,-0.036111111111111,0.3277777777777778,0.2708333333333333,0.0569444444444444,0.2902777777777778,0.2763888888888888,0.0138888888888889,True,True,True,True,True,True,True,True,True,True,0.0041666666666666,0.0111111111111111,False,False,True,False,False,0.31249999999999994,0.29930555555555555,0.2833333333333333,0.036111111111111094,0.056944444444444464,0.013888888888889006,both_pass
7,1200,2000,benign_assessed,clarify,edge__benign_assessed__clarify,42,41,0.4819444444444444,0.4375,0.0444444444444444,0.2166666666666666,0.2638888888888888,-0.0472222222222222,0.2916666666666666,0.3416666666666667,-0.05,True,True,True,True,True,True,True,True,True,True,0.0097222222222222,0.0055555555555555,False,False,True,False,False,0.4597222222222222,0.2402777777777777,0.31666666666666665,0.0444444444444444,0.04722222222222219,0.0500000000000001,both_pass
7,1200,2001,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3138888888888889,0.3222222222222222,-0.0083333333333333,0.3097222222222222,0.2986111111111111,0.0111111111111111,0.2777777777777778,0.2708333333333333,0.0069444444444444,True,True,True,True,True,True,True,True,True,True,0.0027777777777777,0.0097222222222222,False,False,True,False,False,0.31805555555555554,0.30416666666666664,0.2743055555555556,0.008333333333333304,0.011111111111111072,0.006944444444444475,both_pass
7,1200,2002,benign_assessed,clarify,edge__benign_assessed__clarify,42,41,0.3291666666666666,0.3291666666666666,0.0,0.2986111111111111,0.3013888888888889,-0.0027777777777777,0.2847222222222222,0.2722222222222222,0.0125,True,True,True,True,True,True,True,True,True,True,0.0069444444444444,0.0083333333333333,False,False,True,False,False,0.3291666666666666,0.3,0.27847222222222223,0.0,0.002777777777777768,0.012500000000000011,both_pass
7,1200,2003,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.3111111111111111,0.3374999999999999,-0.0263888888888888,0.298611111111111,0.2750000000000001,0.0236111111111109,0.275,0.2444444444444444,0.0305555555555555,True,True,True,True,True,True,True,True,True,True,0.0041666666666666,0.0069444444444444,False,False,True,False,False,0.3243055555555555,0.28680555555555554,0.2597222222222222,0.026388888888888795,0.023611111111110916,0.030555555555555614,both_pass
7,1200,2004,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.2875,0.3166666666666666,-0.0291666666666666,0.2583333333333332,0.2361111111111111,0.022222222222222,0.261111111111111,0.2458333333333333,0.0152777777777777,True,True,True,True,True,True,True,True,True,True,0.0083333333333333,0.0069444444444444,False,False,True,False,False,0.30208333333333326,0.24722222222222215,0.25347222222222215,0.02916666666666662,0.022222222222222088,0.015277777777777724,both_pass
7,1200,2005,benign_assessed,clarify,edge__benign_assessed__clarify,42,41,0.2916666666666667,0.3277777777777778,-0.036111111111111,0.2986111111111111,0.2902777777777778,0.0083333333333333,0.2958333333333333,0.2555555555555555,0.0402777777777777,True,True,True,True,True,True,True,True,True,True,0.0083333333333333,0.0111111111111111,False,False,True,False,False,0.30972222222222223,0.29444444444444445,0.27569444444444435,0.036111111111111094,0.008333333333333304,0.0402777777777778,both_pass
7,1200,2006,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.2583333333333333,0.2819444444444444,-0.0236111111111111,0.2208333333333333,0.2152777777777778,0.0055555555555555,0.2958333333333333,0.3083333333333333,-0.0125,True,True,True,True,True,True,True,True,True,True,0.0125,0.0208333333333333,False,False,True,False,False,0.2701388888888888,0.21805555555555556,0.30208333333333326,0.023611111111111083,0.005555555555555508,0.012500000000000011,both_pass
7,1200,2007,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3194444444444445,0.3611111111111111,-0.0416666666666666,0.2791666666666667,0.25,0.0291666666666666,0.2611111111111111,0.2347222222222222,0.0263888888888889,True,True,True,True,True,False,True,True,True,False,0.0027777777777777,0.0111111111111111,True,False,False,False,True,0.3402777777777778,0.26458333333333334,0.24791666666666667,0.04166666666666663,0.029166666666666674,0.026388888888888934,present_only
7,1200,2008,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3291666666666666,0.3583333333333333,-0.0291666666666666,0.2833333333333334,0.2708333333333333,0.0125,0.2763888888888889,0.2444444444444444,0.0319444444444444,True,True,True,True,True,True,True,True,True,True,0.0013888888888888,0.0055555555555555,False,False,True,False,False,0.34374999999999994,0.27708333333333335,0.26041666666666663,0.029166666666666674,0.012500000000000067,0.0319444444444445,both_pass
7,1200,2009,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3055555555555556,0.3166666666666666,-0.011111111111111,0.288888888888889,0.2833333333333333,0.0055555555555556,0.2819444444444444,0.2680555555555555,0.0138888888888888,True,True,True,True,True,True,True,True,True,True,0.0027777777777777,0.0125,False,False,True,False,False,0.3111111111111111,0.28611111111111115,0.2749999999999999,0.011111111111111016,0.005555555555555647,0.013888888888888895,both_pass
7,1200,2010,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.3125,0.3402777777777777,-0.0277777777777777,0.2888888888888888,0.2652777777777778,0.023611111111111,0.2625,0.2430555555555555,0.0194444444444444,True,True,True,True,True,True,True,True,True,True,0.0041666666666666,0.0055555555555555,False,False,True,False,False,0.32638888888888884,0.2770833333333333,0.25277777777777777,0.02777777777777768,0.023611111111111027,0.019444444444444514,both_pass
7,1200,2011,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.3333333333333333,0.3736111111111111,-0.0402777777777777,0.3347222222222221,0.3277777777777777,0.0069444444444444,0.3027777777777777,0.3013888888888889,0.0013888888888888,True,True,True,True,True,True,True,True,True,True,0.0111111111111111,0.0125,False,False,True,False,False,0.3534722222222222,0.33124999999999993,0.30208333333333326,0.0402777777777778,0.006944444444444364,0.0013888888888888284,both_pass
7,1200,2012,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3361111111111111,0.3833333333333333,-0.0472222222222222,0.3319444444444444,0.2999999999999999,0.0319444444444445,0.3055555555555555,0.2916666666666666,0.0138888888888888,True,True,True,True,True,True,True,True,True,True,0.0097222222222222,0.0111111111111111,False,False,True,False,False,0.35972222222222217,0.3159722222222221,0.29861111111111105,0.04722222222222222,0.0319444444444445,0.01388888888888895,both_pass
7,1200,2013,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.3125,0.3402777777777777,-0.0277777777777777,0.2888888888888888,0.2652777777777778,0.023611111111111,0.2625,0.2430555555555555,0.0194444444444444,True,True,True,True,True,True,True,True,True,True,0.0041666666666666,0.0055555555555555,False,False,True,False,False,0.32638888888888884,0.2770833333333333,0.25277777777777777,0.02777777777777768,0.023611111111111027,0.019444444444444514,both_pass
7,1200,2014,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.3138888888888889,0.3277777777777778,-0.0138888888888888,0.3097222222222222,0.2930555555555555,0.0166666666666666,0.2777777777777778,0.2652777777777778,0.0125,True,True,True,True,True,True,True,True,True,True,0.0027777777777777,0.0097222222222222,False,False,True,False,False,0.3208333333333333,0.3013888888888888,0.2715277777777778,0.013888888888888895,0.016666666666666663,0.012500000000000011,both_pass
7,1200,2015,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3138888888888889,0.3222222222222222,-0.0083333333333333,0.3097222222222222,0.2986111111111111,0.0111111111111111,0.2777777777777778,0.2708333333333333,0.0069444444444444,True,True,True,True,True,True,True,True,True,True,0.0027777777777777,0.0097222222222222,False,False,True,False,False,0.31805555555555554,0.30416666666666664,0.2743055555555556,0.008333333333333304,0.011111111111111072,0.006944444444444475,both_pass
7,2400,2000,benign_assessed,clarify,edge__benign_assessed__clarify,42,41,0.5069444444444444,0.4402777777777777,0.0666666666666666,0.2013888888888888,0.2777777777777778,-0.0763888888888889,0.2875,0.3277777777777778,-0.0402777777777778,True,True,True,True,True,True,True,True,True,True,0.0097222222222222,0.0041666666666666,False,False,True,False,False,0.4736111111111111,0.23958333333333331,0.3076388888888889,0.06666666666666671,0.07638888888888898,0.0402777777777778,both_pass
7,2400,2001,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3291666666666666,0.3305555555555555,-0.0013888888888888,0.2902777777777778,0.2930555555555555,-0.0027777777777777,0.2736111111111111,0.2611111111111111,0.0125,True,True,True,True,True,True,True,True,True,True,0.0027777777777777,0.0125,False,False,True,False,False,0.32986111111111105,0.29166666666666663,0.2673611111111111,0.001388888888888884,0.0027777777777777124,0.012499999999999956,both_pass
7,2400,2002,benign_assessed,clarify,edge__benign_assessed__clarify,42,41,0.3263888888888889,0.3402777777777778,-0.0138888888888888,0.3041666666666666,0.3013888888888889,0.0027777777777777,0.2861111111111111,0.2625,0.0236111111111111,True,True,True,True,True,True,True,True,True,True,0.0055555555555555,0.0111111111111111,False,False,True,False,False,0.33333333333333337,0.3027777777777777,0.2743055555555556,0.013888888888888895,0.0027777777777777124,0.023611111111111083,both_pass
7,2400,2003,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.3277777777777778,0.3541666666666666,-0.0263888888888888,0.2888888888888888,0.2458333333333333,0.0430555555555554,0.2652777777777778,0.2277777777777777,0.0375,True,True,True,True,True,True,True,True,True,True,0.0055555555555555,0.0097222222222222,False,False,True,False,False,0.3409722222222222,0.26736111111111105,0.24652777777777773,0.026388888888888795,0.043055555555555514,0.03750000000000009,both_pass
7,2400,2004,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3138888888888889,0.3208333333333333,-0.0069444444444444,0.25,0.25,-5.551115123125783e-17,0.2458333333333333,0.2472222222222222,-0.0013888888888888,True,True,True,True,True,True,True,True,True,True,0.0055555555555555,0.0041666666666666,False,False,True,False,False,0.3173611111111111,0.25,0.24652777777777773,0.00694444444444442,0.0,0.0013888888888889117,both_pass
7,2400,2005,benign_assessed,clarify,edge__benign_assessed__clarify,42,41,0.2958333333333333,0.3180555555555556,-0.0222222222222222,0.2930555555555555,0.2847222222222221,0.0083333333333334,0.2888888888888888,0.2722222222222222,0.0166666666666666,True,True,True,True,True,True,True,True,True,True,0.0125,0.0111111111111111,False,False,True,False,False,0.30694444444444446,0.2888888888888888,0.2805555555555555,0.02222222222222231,0.008333333333333415,0.016666666666666607,both_pass
7,2400,2006,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.2722222222222222,0.2833333333333333,-0.0111111111111111,0.2222222222222222,0.2263888888888888,-0.0041666666666665,0.3138888888888889,0.3180555555555556,-0.0041666666666667,True,True,True,True,True,True,True,True,True,True,0.0055555555555555,0.0180555555555555,False,False,True,False,False,0.2777777777777778,0.2243055555555555,0.3159722222222222,0.011111111111111127,0.004166666666666596,0.004166666666666707,both_pass
7,2400,2007,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3097222222222222,0.3638888888888889,-0.0541666666666666,0.2888888888888888,0.2416666666666667,0.0472222222222221,0.2611111111111111,0.2486111111111111,0.0125,True,True,True,True,True,True,True,True,True,True,0.0041666666666666,0.0125,False,False,True,False,False,0.3368055555555555,0.2652777777777777,0.2548611111111111,0.054166666666666696,0.04722222222222211,0.012500000000000039,both_pass
7,2400,2008,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3388888888888889,0.3583333333333333,-0.0194444444444444,0.2819444444444444,0.2611111111111111,0.0208333333333333,0.2680555555555556,0.2430555555555555,0.025,True,True,True,True,True,True,True,True,True,True,0.0055555555555555,0.0069444444444444,False,False,True,False,False,0.3486111111111111,0.27152777777777776,0.25555555555555554,0.019444444444444375,0.02083333333333326,0.025000000000000105,both_pass
7,2400,2009,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3222222222222222,0.3333333333333333,-0.011111111111111,0.2819444444444444,0.2527777777777778,0.0291666666666665,0.2763888888888889,0.2583333333333333,0.0180555555555556,True,True,True,True,True,True,True,True,True,True,0.0055555555555555,0.0125,False,False,True,False,False,0.3277777777777777,0.2673611111111111,0.2673611111111111,0.011111111111111127,0.029166666666666563,0.018055555555555602,both_pass
7,2400,2010,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.325,0.3513888888888888,-0.0263888888888888,0.2847222222222221,0.2444444444444444,0.0402777777777776,0.2638888888888889,0.2305555555555555,0.0333333333333333,True,True,True,True,True,True,True,True,True,True,0.0055555555555555,0.0097222222222222,False,False,True,False,False,0.3381944444444444,0.2645833333333333,0.2472222222222222,0.026388888888888795,0.04027777777777769,0.03333333333333338,both_pass
7,2400,2011,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.3388888888888889,0.3861111111111111,-0.0472222222222222,0.3597222222222223,0.323611111111111,0.0361111111111112,0.3125,0.3,0.0125,True,True,True,True,True,True,True,True,True,True,0.0083333333333333,0.0097222222222222,False,False,True,False,False,0.36250000000000004,0.3416666666666667,0.30625,0.04722222222222222,0.03611111111111126,0.012500000000000011,both_pass
7,2400,2012,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3375,0.375,-0.0374999999999999,0.3625,0.3180555555555555,0.0444444444444445,0.323611111111111,0.2944444444444444,0.0291666666666666,True,True,True,True,True,True,True,True,True,True,0.0083333333333333,0.0111111111111111,False,False,True,False,False,0.35625,0.34027777777777773,0.3090277777777777,0.03749999999999998,0.04444444444444451,0.02916666666666662,both_pass
7,2400,2013,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.325,0.3513888888888888,-0.0263888888888888,0.2847222222222221,0.2444444444444444,0.0402777777777776,0.2638888888888889,0.2305555555555555,0.0333333333333333,True,True,True,True,True,True,True,True,True,True,0.0055555555555555,0.0097222222222222,False,False,True,False,False,0.3381944444444444,0.2645833333333333,0.2472222222222222,0.026388888888888795,0.04027777777777769,0.03333333333333338,both_pass
7,2400,2014,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.3291666666666666,0.3305555555555555,-0.0013888888888888,0.2902777777777778,0.2930555555555555,-0.0027777777777777,0.2736111111111111,0.2611111111111111,0.0125,True,True,True,True,True,True,True,True,True,True,0.0027777777777777,0.0125,False,False,True,False,False,0.32986111111111105,0.29166666666666663,0.2673611111111111,0.001388888888888884,0.0027777777777777124,0.012499999999999956,both_pass
7,2400,2015,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3291666666666666,0.3305555555555555,-0.0013888888888888,0.2902777777777778,0.2930555555555555,-0.0027777777777777,0.2736111111111111,0.2611111111111111,0.0125,True,True,True,True,True,True,True,True,True,True,0.0027777777777777,0.0125,False,False,True,False,False,0.32986111111111105,0.29166666666666663,0.2673611111111111,0.001388888888888884,0.0027777777777777124,0.012499999999999956,both_pass
0,600,2000,risky_assessed,refuse,edge__risky_assessed__refuse,42,41,0.5208333333333334,0.4486111111111111,0.0722222222222222,0.1486111111111111,0.2569444444444443,-0.1083333333333332,0.2347222222222222,0.3625,-0.1277777777777777,True,True,True,True,False,True,True,True,False,True,0.0069444444444444,0.0166666666666666,False,True,False,False,True,0.4847222222222223,0.20277777777777772,0.2986111111111111,0.07222222222222224,0.1083333333333332,0.1277777777777778,absent_only
0,600,2001,risky_assessed,refuse,edge__risky_assessed__refuse,43,42,0.4833333333333333,0.4208333333333333,0.0625,0.148611111111111,0.2638888888888889,-0.1152777777777778,0.2513888888888889,0.3777777777777777,-0.1263888888888888,True,True,True,True,False,True,True,True,False,True,0.0055555555555555,0.0194444444444444,False,True,False,False,True,0.4520833333333333,0.20624999999999993,0.3145833333333333,0.0625,0.1152777777777779,0.12638888888888883,absent_only
0,600,2002,risky_assessed,refuse,edge__risky_assessed__refuse,42,41,0.4541666666666666,0.3944444444444444,0.0597222222222222,0.1708333333333333,0.2888888888888889,-0.1180555555555555,0.2736111111111111,0.4,-0.1263888888888888,True,True,True,True,True,True,True,True,True,True,0.0069444444444444,0.0194444444444444,False,False,True,False,False,0.4243055555555555,0.22986111111111113,0.3368055555555556,0.05972222222222223,0.11805555555555561,0.12638888888888894,both_pass
0,600,2003,risky_assessed,refuse,edge__risky_assessed__refuse,44,43,0.5388888888888889,0.4666666666666667,0.0722222222222221,0.1180555555555554,0.2249999999999999,-0.1069444444444445,0.2166666666666666,0.3347222222222222,-0.1180555555555556,True,True,True,True,False,True,True,True,False,True,0.0055555555555555,0.0222222222222222,False,True,False,False,True,0.5027777777777778,0.17152777777777764,0.2756944444444444,0.07222222222222219,0.1069444444444445,0.11805555555555561,absent_only
0,600,2004,risky_assessed,refuse,edge__risky_assessed__refuse,43,42,0.4819444444444444,0.4333333333333333,0.0486111111111111,0.1527777777777778,0.2222222222222222,-0.0694444444444443,0.1666666666666666,0.2916666666666666,-0.1249999999999999,True,True,True,True,True,True,True,True,True,True,0.0041666666666666,0.0125,False,False,True,False,False,0.4576388888888888,0.1875,0.22916666666666657,0.048611111111111105,0.06944444444444442,0.12499999999999997,both_pass
0,600,2005,risky_assessed,refuse,edge__risky_assessed__refuse,42,41,0.4736111111111111,0.3138888888888889,0.1597222222222222,0.1652777777777777,0.2027777777777778,-0.0375,0.2708333333333333,0.4874999999999999,-0.2166666666666665,True,True,True,True,True,True,True,True,True,True,0.0027777777777777,0.0583333333333333,False,False,True,False,False,0.39375,0.18402777777777773,0.3791666666666666,0.1597222222222222,0.03750000000000012,0.21666666666666656,both_pass
0,600,2006,risky_assessed,refuse,edge__risky_assessed__refuse,43,42,0.4722222222222222,0.4069444444444444,0.0652777777777777,0.1708333333333332,0.2708333333333333,-0.1,0.2180555555555555,0.3847222222222222,-0.1666666666666666,True,True,True,True,True,True,True,True,True,True,0.0083333333333333,0.0125,False,False,True,False,False,0.4395833333333333,0.22083333333333327,0.3013888888888888,0.06527777777777782,0.10000000000000012,0.16666666666666669,both_pass
0,600,2007,risky_assessed,refuse,edge__risky_assessed__refuse,43,42,0.5388888888888889,0.4430555555555555,0.0958333333333333,0.1180555555555555,0.3097222222222222,-0.1916666666666666,0.2125,0.3625,-0.15,True,True,True,True,False,True,True,True,False,True,0.0069444444444444,0.0291666666666666,False,True,False,False,True,0.49097222222222214,0.21388888888888885,0.2875,0.09583333333333338,0.19166666666666668,0.15,absent_only
0,600,2008,risky_assessed,refuse,edge__risky_assessed__refuse,43,42,0.5694444444444444,0.4916666666666667,0.0777777777777777,0.1347222222222222,0.2569444444444444,-0.1222222222222222,0.2236111111111111,0.3763888888888889,-0.1527777777777777,True,True,True,True,False,True,True,True,False,True,0.0027777777777777,0.0152777777777777,False,True,False,False,True,0.5305555555555556,0.1958333333333333,0.3,0.07777777777777772,0.12222222222222223,0.1527777777777778,absent_only
0,600,2009,risky_assessed,refuse,edge__risky_assessed__refuse,43,42,0.5375,0.4666666666666667,0.0708333333333333,0.126388888888889,0.2374999999999999,-0.1111111111111109,0.2125,0.3375,-0.125,True,True,True,True,False,True,True,True,False,True,0.0069444444444444,0.0180555555555555,False,True,False,False,True,0.5020833333333333,0.18194444444444446,0.275,0.0708333333333333,0.11111111111111091,0.12500000000000003,absent_only
0,600,2010,risky_assessed,refuse,edge__risky_assessed__refuse,44,43,0.5291666666666667,0.4513888888888889,0.0777777777777777,0.1180555555555555,0.2597222222222221,-0.1416666666666665,0.2194444444444444,0.35,-0.1305555555555556,True,True,True,True,False,True,True,True,False,True,0.0069444444444444,0.0194444444444444,False,True,False,False,True,0.4902777777777778,0.18888888888888877,0.2847222222222222,0.07777777777777778,0.14166666666666658,0.1305555555555556,absent_only
0,600,2011,risky_assessed,refuse,edge__risky_assessed__refuse,44,43,0.4708333333333333,0.3208333333333333,0.15,0.1569444444444444,0.1944444444444444,-0.0374999999999999,0.2597222222222222,0.4930555555555555,-0.2333333333333332,True,True,True,True,True,True,True,True,True,True,0.0069444444444444,0.0472222222222222,False,False,True,False,False,0.3958333333333333,0.17569444444444438,0.3763888888888889,0.15000000000000002,0.037500000000000006,0.23333333333333334,both_pass
0,600,2012,risky_assessed,refuse,edge__risky_assessed__refuse,43,42,0.4736111111111111,0.3138888888888889,0.1597222222222222,0.1263888888888888,0.2027777777777777,-0.0763888888888888,0.2680555555555555,0.4902777777777777,-0.2222222222222222,True,True,True,True,False,True,True,True,False,True,0.0083333333333333,0.0472222222222222,False,True,False,False,True,0.39375,0.16458333333333325,0.3791666666666666,0.1597222222222222,0.0763888888888889,0.2222222222222222,absent_only
0,600,2013,risky_assessed,refuse,edge__risky_assessed__refuse,44,43,0.5291666666666667,0.4513888888888889,0.0777777777777777,0.1180555555555555,0.2597222222222221,-0.1416666666666665,0.2194444444444444,0.35,-0.1305555555555556,True,True,True,True,False,True,True,True,False,True,0.0069444444444444,0.0194444444444444,False,True,False,False,True,0.4902777777777778,0.18888888888888877,0.2847222222222222,0.07777777777777778,0.14166666666666658,0.1305555555555556,absent_only
